ticker,year,entry_n,trade_mode,signal_date,entry_date,entry_price,candle_high,premium_pct,exit_date,exit_price,exit_reason,pnl_pct,re_entry_date,re_entry_price,re_exit_date,re_exit_price,re_exit_reason,re_pnl_pct
CPRT,2025,2,option,2025-07-21,2025-07-28,46.81,46.93,2.0585,2025-09-15,45.85,8W,-2.06,,,,,,
EPD,2025,5,option,2025-07-21,2025-07-28,30.2146,30.3477,2.8183,2025-09-15,30.6409,8W,-1.41,,,,,,
GILD,2025,3,option,2025-07-21,2025-07-28,111.2374,115.3675,3.8262,2025-09-15,111.9241,8W,-3.21,,,,,,
MA,2025,2,option,2025-07-21,2025-07-28,565.7721,568.3548,2.6386,2025-09-15,582.5148,8W,0.32,,,,,,
MO,2025,2,option,2025-07-21,2025-07-28,56.7914,56.9625,2.25,2025-09-15,61.6769,8W,6.35,,,,,,
MPLX,2025,3,option,2025-07-21,2025-07-28,48.1677,48.5541,2.8183,2025-09-15,48.3304,8W,-2.48,,,,,,
PG,2025,2,option,2025-07-21,2025-07-28,155.4318,156.8024,2.6346,2025-09-15,153.864,8W,-2.63,,,,,,
ROP,2025,2,option,2025-07-21,2025-07-28,559.5426,564.1455,3.1565,2025-09-15,502.7534,8W,-3.16,,,,,,
T,2025,2,option,2025-07-21,2025-07-28,27.3123,27.723,2.9153,2025-09-15,28.3684,8W,0.95,,,,,,
TJX,2025,2,option,2025-07-21,2025-07-28,125.223,125.9168,2.0585,2025-09-15,138.9846,8W,8.93,,,,,,
V,2025,2,option,2025-07-21,2025-07-28,354.3201,355.5827,2.5893,2025-09-15,340.2331,8W,-2.59,,,,,,
VZ,2025,2,option,2025-07-21,2025-07-28,41.5717,42.0259,2.9153,2025-09-15,42.0162,8W,-1.85,,,,,,
WMT,2025,2,option,2025-07-21,2025-07-28,96.6575,97.0251,2.0585,2025-09-15,101.9127,8W,3.38,,,,,,
KMB,2025,2,option,2025-07-28,2025-08-04,126.9488,129.9737,3.5963,2025-09-22,119.289,8W,-3.6,,,,,,
ABT,2025,3,option,2025-08-04,2025-08-11,132.8137,133.4377,0.5313,2025-09-29,133.3188,8W,-0.15,,,,,,
ADP,2025,2,option,2025-08-04,2025-08-11,298.7694,300.7987,1.5442,2025-09-29,287.0672,8W,-1.54,,,,,,
AFL,2025,6,option,2025-08-04,2025-08-11,102.3058,102.1582,1.847,2025-09-29,111.1466,8W,6.79,,,,,,
AON,2025,3,option,2025-08-04,2025-08-11,366.95,367.01,2.8031,2025-09-29,363.81,8W,-2.8,,,,,,
BMY,2025,3,option,2025-08-04,2025-08-11,44.8854,44.9341,2.1597,2025-09-29,44.3102,8W,-2.16,,,,,,
ELV,2025,3,option,2025-08-04,2025-08-11,290.0964,290.2833,4.1512,2025-09-29,346.5664,8W,15.31,,,,,,
EPD,2025,6,option,2025-08-04,2025-08-11,30.4766,30.6409,3.0076,2025-09-29,30.6119,8W,-2.56,,,,,,
EQIX,2025,2,option,2025-08-04,2025-08-11,759.3617,769.5315,4.521,2025-09-29,769.8566,8W,-3.14,,,,,,
MA,2025,3,option,2025-08-04,2025-08-11,573.3806,574.5373,2.5462,2025-09-29,578.8152,8W,-1.6,,,,,,
PG,2025,3,option,2025-08-04,2025-08-11,151.3988,151.8623,1.7772,2025-09-29,150.1465,8W,-1.78,,,,,,
PGR,2025,2,option,2025-08-04,2025-08-11,231.1392,234.2221,2.8031,2025-09-29,230.9324,8W,-2.8,,,,,,
TRV,2025,2,option,2025-08-04,2025-08-11,262.1185,265.4693,2.8031,2025-09-29,282.4104,8W,4.94,,,,,,
UNH,2025,2,option,2025-08-04,2025-08-11,248.6604,247.965,4.1512,2025-09-29,355.0342,8W,38.63,,,,,,
AJG,2025,2,option,2025-08-11,2025-08-18,289.7301,293.1829,2.792,2025-10-06,300.0235,8W,0.76,,,,,,
BRK-B,2025,3,option,2025-08-11,2025-08-18,477.97,482.48,2.792,2025-10-06,489.13,8W,-0.46,,,,,,
CL,2025,2,option,2025-08-11,2025-08-18,84.1669,85.9045,1.7702,2025-10-06,76.9695,8W,-1.77,,,,,,
ET,2025,2,option,2025-08-11,2025-08-18,16.6077,16.8964,2.9957,2025-10-06,15.6744,8W,-3.0,,,,,,
MPLX,2025,4,option,2025-08-11,2025-08-18,48.0135,48.8297,2.9957,2025-10-06,45.9009,8W,-3.0,,,,,,
V,2025,3,option,2025-08-11,2025-08-18,342.4541,346.3464,1.8563,2025-10-06,342.2649,8W,-1.86,,,,,,
ACN,2025,2,option,2025-08-18,2025-08-25,259.22,262.17,3.4586,2025-10-13,238.39,8W,-3.46,,,,,,
ADP,2025,3,option,2025-08-18,2025-08-25,300.6811,303.9849,1.4494,2025-10-13,277.1734,8W,-1.45,,,,,,
BSX,2025,3,option,2025-08-18,2025-08-25,106.16,106.69,0.4987,2025-10-13,99.24,8W,-0.5,,,,,,
IT,2025,2,option,2025-08-18,2025-08-25,249.5,252.13,3.4586,2025-10-13,235.73,8W,-3.46,,,,,,
PAYX,2025,2,option,2025-08-18,2025-08-25,137.6347,138.3993,3.4586,2025-10-13,124.0584,8W,-3.46,,,,,,
PM,2025,2,option,2025-08-18,2025-08-25,167.1311,170.5076,1.7676,2025-10-13,155.2455,8W,-1.77,,,,,,
ROP,2025,3,option,2025-08-18,2025-08-25,533.9178,542.9243,1.9682,2025-10-13,503.4886,8W,-1.97,,,,,,
KMI,2025,2,option,2025-08-25,2025-09-01,26.177,26.5295,3.0493,2025-10-20,25.325,8W,-3.05,2025-11-17,27.1664,2026-01-05,26.8594,8W,-3.05
WMB,2025,2,option,2025-08-25,2025-09-01,56.1534,56.7197,3.0493,2025-10-20,56.6011,8W,-2.25,,,,,,
CL,2025,3,option,2025-09-01,2025-09-08,83.841,84.6704,1.3769,2025-10-27,76.5811,8W,-1.38,,,,,,
COST,2025,2,option,2025-09-01,2025-09-08,961.0555,966.8594,3.0338,2025-10-27,908.9207,8W,-3.03,,,,,,
FTNT,2025,6,option,2025-09-01,2025-09-08,79.18,79.49,5.2433,2025-10-27,86.43,8W,3.91,,,,,,
NFLX,2025,2,option,2025-09-01,2025-09-08,124.854,126.71,3.0978,2025-10-27,111.886,8W,-3.1,,,,,,
KMI,2025,3,option,2025-09-08,2025-09-15,27.0975,27.2346,1.997,2025-11-03,26.0007,8W,-2.0,,,,,,
MNST,2025,2,option,2025-09-08,2025-09-15,64.93,64.78,2.2326,2025-11-03,69.73,8W,5.16,,,,,,
OKE,2025,2,option,2025-09-08,2025-09-15,71.3534,71.7516,1.997,2025-11-03,66.1665,8W,-2.0,,,,,,
PM,2025,3,option,2025-09-08,2025-09-15,161.0496,165.2823,2.2326,2025-11-03,150.6587,8W,-2.23,,,,,,
WMB,2025,3,option,2025-09-08,2025-09-15,57.9896,57.95,1.997,2025-11-03,58.669,8W,-0.83,,,,,,
ACN,2025,3,option,2025-09-15,2025-09-22,239.86,245.2,4.4635,2025-11-10,245.21,8W,-2.23,,,,,,
CME,2025,2,option,2025-09-15,2025-09-22,253.4935,257.0711,1.8419,2025-11-10,277.1076,8W,7.47,,,,,,
CRM,2025,2,option,2025-09-15,2025-09-22,244.8847,246.4623,5.3366,2025-11-10,243.2673,8W,-5.34,,,,,,
NFLX,2025,3,option,2025-09-15,2025-09-22,122.19,123.393,3.1529,2025-11-10,111.217,8W,-3.15,,,,,,
V,2025,4,option,2025-09-15,2025-09-22,337.6436,344.8046,1.9404,2025-11-10,328.6898,8W,-1.94,,,,,,
AIG,2025,2,option,2025-09-22,2025-09-29,76.9603,77.6031,2.2991,2025-11-17,75.1208,8W,-2.3,,,,,,
BKNG,2025,2,option,2025-09-22,2025-09-29,5548.3631,5563.2609,3.0515,2025-11-17,4748.0635,8W,-3.05,,,,,,
CB,2025,2,option,2025-09-22,2025-09-29,279.5847,281.3295,2.2991,2025-11-17,297.412,8W,4.08,,,,,,
EXC,2025,2,option,2025-09-22,2025-09-29,43.1898,43.9074,1.4805,2025-11-17,45.3616,8W,3.55,,,,,,
ISRG,2025,2,option,2025-09-22,2025-09-29,442.06,451.34,2.4494,2025-11-17,561.61,8W,24.59,,,,,,
MPLX,2025,5,option,2025-09-22,2025-09-29,49.1562,49.7131,2.0687,2025-11-17,53.0203,8W,5.79,,,,,,
OKE,2025,3,option,2025-09-22,2025-09-29,71.9653,73.092,2.0687,2025-11-17,69.577,8W,-2.07,,,,,,
VRSK,2025,2,option,2025-09-22,2025-09-29,244.7808,247.6775,4.4172,2025-11-17,222.1353,8W,-4.42,,,,,,
WM,2025,2,option,2025-09-22,2025-09-29,217.1536,219.892,2.1376,2025-11-17,214.931,8W,-2.14,,,,,,
ABT,2025,4,option,2025-09-29,2025-10-06,133.0514,134.1707,3.3752,2025-11-24,128.2503,8W,-3.38,,,,,,
ADP,2025,4,option,2025-09-29,2025-10-06,287.2544,290.0629,1.4103,2025-11-24,251.5816,8W,-1.41,,,,,,
AMGN,2025,2,option,2025-09-29,2025-10-06,293.4787,297.4625,3.5735,2025-11-24,343.0827,8W,13.33,,,,,,
CSCO,2025,2,option,2025-09-29,2025-10-06,68.0757,68.7053,4.4868,2025-11-24,76.5305,8W,7.93,,,,,,
CTSH,2025,2,option,2025-09-29,2025-10-06,67.1233,67.1728,3.2921,2025-11-24,77.3166,8W,11.89,,,,,,
DE,2025,2,option,2025-09-29,2025-10-06,463.108,465.995,2.0909,2025-11-24,462.8888,8W,-2.09,,,,,,
HON,2025,2,option,2025-09-29,2025-10-06,195.7761,198.5915,4.4868,2025-11-24,191.2405,8W,-4.49,,,,,,
MAR,2025,2,option,2025-09-29,2025-10-06,268.0176,267.7985,2.8122,2025-11-24,304.2022,8W,10.69,,,,,,
PYPL,2025,2,option,2025-09-29,2025-10-06,69.8466,70.881,3.1472,2025-11-24,62.5008,8W,-3.15,,,,,,
ROP,2025,4,option,2025-09-29,2025-10-06,500.874,503.0424,2.3554,2025-11-24,445.3078,8W,-2.36,,,,,,
V,2025,5,option,2025-09-29,2025-10-06,348.5992,351.7366,3.1472,2025-11-24,333.7518,8W,-3.15,,,,,,
AMT,2025,2,option,2025-10-06,2025-10-13,182.5834,187.6243,1.8347,2025-12-01,177.1364,8W,-1.83,,,,,,
COST,2025,3,option,2025-10-06,2025-10-13,926.422,942.8263,2.9167,2025-12-01,893.4594,8W,-2.92,,,,,,
CRM,2025,3,option,2025-10-06,2025-10-13,242.4986,250.0664,4.5829,2025-12-01,260.1501,8W,2.7,,,,,,
NFLX,2025,4,option,2025-10-06,2025-10-13,122.135,124.7,6.92,2025-12-01,100.24,8W,-6.92,,,,,,
PAYX,2025,3,option,2025-10-06,2025-10-13,123.2056,124.627,4.2828,2025-12-01,110.9067,8W,-4.28,,,,,,
PM,2025,4,option,2025-10-06,2025-10-13,155.6777,158.6635,2.6966,2025-12-01,145.178,8W,-2.7,,,,,,
BSX,2025,4,option,2025-10-13,2025-10-20,99.7,99.61,4.2124,2025-12-08,92.58,8W,-4.21,,,,,,
CARR,2025,2,option,2025-10-13,2025-10-20,56.3308,57.8286,5.5998,2025-12-08,52.7139,8W,-5.6,,,,,,
CL,2025,4,option,2025-10-13,2025-10-20,78.7478,78.2727,4.5652,2025-12-08,77.8632,8W,-4.57,,,,,,
CTSH,2025,3,option,2025-10-13,2025-10-20,65.677,67.1926,4.1088,2025-12-08,83.515,8W,23.05,,,,,,
DE,2025,3,option,2025-10-13,2025-10-20,456.0325,464.1046,2.6096,2025-12-08,483.1288,8W,3.33,,,,,,
ECL,2025,2,option,2025-10-13,2025-10-20,275.7856,275.3779,4.5652,2025-12-08,262.1604,8W,-4.57,,,,,,
GWW,2025,2,option,2025-10-13,2025-10-20,956.2994,959.924,2.6096,2025-12-08,1020.6104,8W,4.12,,,,,,
HON,2025,3,option,2025-10-13,2025-10-20,190.4994,195.2261,5.5998,2025-12-08,192.7033,8W,-4.44,,,,,,
HWM,2025,2,option,2025-10-13,2025-10-20,191.4086,195.8435,1.7601,2025-12-08,198.1965,8W,1.79,,,,,,
INTU,2025,2,option,2025-10-13,2025-10-20,662.0606,661.0525,4.1909,2025-12-08,669.6966,8W,-3.04,,,,,,
ISRG,2025,3,option,2025-10-13,2025-10-20,452.5,449.09,4.2124,2025-12-08,542.32,8W,15.64,,,,,,
NOW,2025,2,option,2025-10-13,2025-10-20,181.328,185.8,6.3043,2025-12-08,173.012,8W,-6.3,,,,,,
ODFL,2025,2,option,2025-10-13,2025-10-20,138.1128,140.0164,3.159,2025-12-08,159.2676,8W,12.16,,,,,,
PEG,2025,2,option,2025-10-13,2025-10-20,83.6429,84.568,1.7601,2025-12-08,77.6395,8W,-1.76,,,,,,
SBUX,2025,2,option,2025-10-13,2025-10-20,84.5303,84.7769,3.159,2025-12-08,84.8031,8W,-2.84,,,,,,
ZTS,2025,2,option,2025-10-13,2025-10-20,142.7612,143.4558,4.2124,2025-12-08,118.1555,8W,-4.21,,,,,,
AIG,2025,3,option,2025-10-20,2025-10-27,78.3745,78.859,3.4143,2025-12-15,85.0796,8W,5.14,,,,,,
BMY,2025,2,option,2025-10-20,2025-10-27,43.3082,44.7017,3.2629,2025-12-15,53.5571,8W,20.4,,,,,,
CTAS,2025,2,option,2025-10-20,2025-10-27,189.7172,196.6944,3.2368,2025-12-15,187.1396,8W,-3.24,,,,,,
EMR,2025,2,option,2025-10-20,2025-10-27,132.6028,133.4757,4.4114,2025-12-15,132.4709,8W,-4.41,,,,,,
ET,2025,2,option,2025-10-20,2025-10-27,16.117,16.4538,2.3768,2025-12-15,16.0882,8W,-2.38,,,,,,
MAR,2025,3,option,2025-10-20,2025-10-27,271.2537,275.6149,2.7649,2025-12-15,309.5619,8W,11.36,,,,,,
MPLX,2025,6,option,2025-10-20,2025-10-27,48.4936,48.9737,2.3768,2025-12-15,52.6672,8W,6.23,,,,,,
OKE,2025,4,option,2025-10-20,2025-10-27,66.9339,69.1388,2.3768,2025-12-15,70.7016,8W,3.25,,,,,,
VRSK,2025,3,option,2025-10-20,2025-10-27,232.9852,238.3704,3.2368,2025-12-15,217.0288,8W,-3.24,,,,,,
WM,2025,3,option,2025-10-20,2025-10-27,213.6015,217.3818,2.4886,2025-12-15,215.4832,8W,-1.61,,,,,,
KMB,2025,2,option,2025-10-27,2025-11-03,102.171,120.1283,2.5059,2025-12-22,99.7677,8W,-2.51,,,,,,
ABT,2025,5,option,2025-11-03,2025-11-10,124.7879,126.0714,3.0395,2025-12-29,123.5641,8W,-3.04,,,,,,
AON,2025,2,option,2025-11-03,2025-11-10,343.34,348.18,3.3584,2025-12-29,344.27,8W,-3.09,,,,,,
CME,2025,3,option,2025-11-03,2025-11-10,267.0554,271.2551,3.9976,2025-12-29,263.3836,8W,-4.0,,,,,,
COST,2025,4,option,2025-11-03,2025-11-10,917.7462,943.9904,2.7119,2025-12-29,853.3342,8W,-2.71,,,,,,
CTAS,2025,3,option,2025-11-03,2025-11-10,182.7002,185.945,3.6752,2025-12-29,184.4558,8W,-2.71,,,,,,
EPD,2025,2,option,2025-11-03,2025-11-10,30.6182,30.7855,3.555,2025-12-29,31.6414,8W,-0.21,,,,,,
HLT,2025,2,option,2025-11-03,2025-11-10,273.945,273.5954,5.431,2025-12-29,292.8417,8W,1.47,,,,,,
ICE,2025,2,option,2025-11-03,2025-11-10,147.7406,149.0723,3.9976,2025-12-29,159.4748,8W,3.94,,,,,,
OKE,2025,5,option,2025-11-03,2025-11-10,67.4857,66.3511,3.555,2025-12-29,73.3355,8W,5.11,,,,,,
PEG,2025,3,option,2025-11-03,2025-11-10,81.7041,81.9895,1.5467,2025-12-29,80.3443,8W,-1.55,,,,,,
PGR,2025,3,option,2025-11-03,2025-11-10,202.1597,204.4445,3.3584,2025-12-29,199.4517,8W,-3.36,,,,,,
PM,2025,5,option,2025-11-03,2025-11-10,149.3916,150.7864,1.6991,2025-12-29,158.8817,8W,4.65,,,,,,
SBUX,2025,3,option,2025-11-03,2025-11-10,84.8952,84.7867,3.5655,2025-12-29,83.432,8W,-3.57,,,,,,
ADI,2025,2,option,2025-11-10,2025-11-17,231.485,240.3956,1.6074,2026-01-05,299.9907,8W,27.99,,,,,,
AIG,2025,4,option,2025-11-10,2025-11-17,77.1185,78.3646,3.4904,2026-01-05,74.9877,8W,-3.49,2026-02-23,79.7695,2026-03-30,74.05,8W,-3.49
AJG,2025,3,option,2025-11-10,2025-11-17,257.9343,261.0962,3.4904,2026-01-05,263.7835,8W,-1.22,,,,,,
AMT,2025,3,option,2025-11-10,2025-11-17,181.9198,183.5936,1.6074,2026-01-05,168.51,8W,-1.61,,,,,,
BKNG,2025,3,option,2025-11-10,2025-11-17,5008.968,5213.947,5.6445,2026-01-05,5479.6094,8W,3.75,,,,,,
COP,2025,2,option,2025-11-10,2025-11-17,89.0051,90.2733,3.684,2026-01-05,96.757,8W,5.03,,,,,,
CVX,2025,2,option,2025-11-10,2025-11-17,154.4669,154.7314,3.684,2026-01-05,160.5396,8W,0.25,,,,,,
ET,2025,3,option,2025-11-10,2025-11-17,16.6771,16.7164,3.6947,2026-01-05,16.6477,8W,-3.69,,,,,,
HON,2025,4,option,2025-11-10,2025-11-17,196.9124,200.834,5.6003,2026-01-05,206.3555,8W,-0.8,,,,,,
INTU,2025,3,option,2025-11-10,2025-11-17,661.2921,665.5941,5.1976,2026-01-05,645.7108,8W,-5.2,,,,,,
KR,2025,2,option,2025-11-10,2025-11-17,66.3871,66.2328,3.7057,2026-01-05,59.213,8W,-3.71,,,,,,
MCD,2025,2,option,2025-11-10,2025-11-17,303.6415,307.1804,3.7057,2026-01-05,305.6128,8W,-3.06,,,,,,
NFLX,2025,5,option,2025-11-10,2025-11-17,110.75,116.733,3.8821,2026-01-05,89.46,8W,-3.88,,,,,,
NKE,2025,2,option,2025-11-10,2025-11-17,62.2567,65.4055,4.8295,2026-01-05,65.4853,8W,0.36,,,,,,
PAYX,2025,4,option,2025-11-10,2025-11-17,110.7187,111.4907,3.8197,2026-01-05,112.5991,8W,-2.12,,,,,,
ROP,2025,5,option,2025-11-10,2025-11-17,447.7428,454.8682,4.1548,2026-01-05,434.81,8W,-4.15,,,,,,
SYK,2025,2,option,2025-11-10,2025-11-17,361.2002,375.0557,3.159,2026-01-05,367.54,8W,-1.4,,,,,,
TDG,2025,2,option,2025-11-10,2025-11-17,1347.29,1359.15,3.159,2026-01-05,1392.09,8W,0.17,,,,,,
TXN,2025,2,option,2025-11-10,2025-11-17,157.6013,164.3671,6.6772,2026-01-05,189.0759,8W,13.29,,,,,,
VRSK,2025,4,option,2025-11-10,2025-11-17,215.9936,220.6322,3.8197,2026-01-05,224.3023,8W,0.03,,,,,,
WM,2025,4,option,2025-11-10,2025-11-17,207.4399,209.2755,3.7057,2026-01-05,220.0351,8W,2.37,,,,,,
